b_id,BusinessID,Name,City,State,Stars,Latitude,Longitude
24444,jQoAsnsMXw2S-Pp8rYHoJg,Stone And Vine Urban Italian,Chandler,AZ,3.5,33.26088659,-111.8594436
24445,RfvJjvbC8r-lQ2EfdCU_MQ,TWH Social,Kitchener,ON,4,43.4498147,-80.4895253
24446,m0cqGc2q7r2hmiO7ffC0iw,Ike's Gold Nugget,Wickenburg,AZ,3.5,33.9698565,-112.728725
24447,jBxBeQFKe6Ll0rmZP29_8w,Geno's Giant Slice,Mesa,AZ,2,33.4365383,-111.6849665
24448,enaf8BVkZ8IOvjZjn0YoDg,Good Fella Korean Bistro,Las Vegas,NV,4.5,36.0977765,-115.2975877
24449,JHFsQMb6fMZrcdSXPfG0eA,Mexx32,Phoenix,AZ,4.5,33.51128264,-112.0136957
24450,BL_ELzIWVw52uY71b6EKfQ,Freddy's Frozen Custard & Steakburgers,Henderson,NV,4,36.0568092,-115.041459
24451,ZFY-gle8ZBive9X7NDsE_Q,Cody's Smokin' Barbecue,Las Vegas,NV,4.5,36.1510984,-115.1598044
24452,g_lUHSEuEpprMVx6ZXo78Q,Kaleidoscope Juice,Scottsdale,AZ,4,33.5020671,-111.9337365
24453,0JUcQpKWku8D86TVY6cTgA,Hometown Classic American Eats,Las Vegas,NV,4,36.0859518,-115.1014889
24454,P8wIrQII8_VXbNKb90w_Jw,DP Dough,Tempe,AZ,4,33.42113711,-111.9250794
24455,iJJKeDSJr8bO33bOkgF3RQ,Sawa Sushi,Las Vegas,NV,4.5,36.0398786,-115.1925978
24456,Fo_8WAlhLgdf8uEoJMQdag,Beijing Noodle House,Mesa,AZ,4,33.38908223,-111.8406198
24457,GbVmx-MqTCyD4EmtmfG_1g,Mamma's Boy Cafe,Las Vegas,NV,3.5,36.18313622,-115.1604736
24458,niarDEwXB3xIcz06Z10OJA,Pizza Pie Cafe,Gilbert,AZ,3,33.3481781,-111.7574132
24459,SstblABX7d_masaQkcsAVg,Cuisine & Wine Bistro,Gilbert,AZ,5,33.3359724,-111.8212295
24460,U17JEMjqibw0Z0TUTBJ0nw,Chicken Box,Charlotte,NC,4,35.2544169,-80.80088
24461,hy8pWKcPcq5EYijeqURXLg,Restaurant Can Tho,Longueuil,QC,4,45.517682,-73.4555622
24462,DO0yuislfM4STF34gSaoLw,PDQ,North Las Vegas,NV,4.5,36.23888172,-115.1900021
24463,LV3s-txmSAKN1EpWsS-smQ,Tequileria Grille,Las Vegas,NV,2,36.0838389,-115.148385
24464,G5YoNb199FPXNhcBhBl2Mw,Irma's Kitchen,Phoenix,AZ,5,33.4579187,-112.0915077
24465,GKEJY64oANvdpvSdP7uyMQ,Matta's Mexican Grill,Queen Creek,AZ,3,33.27883706,-111.685296
24466,7D8IEvQ8L5vQjs3agQ0dmA,Pho Hong,Charlotte,NC,4,35.21082358,-80.77967542
24467,rfTdxh836CkqgVCthVCDYQ,Gorditas Comarca Lagunera,Phoenix,AZ,4.5,33.5144464,-112.1172935
24468,IpoHVr_dky26bJD_hlXHfQ,Holy Spirits,Scottsdale,AZ,4.5,33.4998,-111.923509
24469,ugAF3Hc9NPGl3SVx5ddG5g,Arnold's Tea,Pittsburgh,PA,4.5,40.4536895,-80.0004615
24470,zExiRMvz7VzSFstzov-2wQ,Craft 64,Scottsdale,AZ,4.5,33.49329748,-111.9315222
24471,iy_sAYi7h1EnbMHAfMYgnA,La Carreta de Lily,Phoenix,AZ,4,33.48687642,-112.1004223
24472,rqBrt-xarQ-JQcAR2uMgmA,Cholas,Concord,NC,4,35.363335,-80.711935
24473,w0EInh-a7bHFYMCSB6CAEg,Guido Garcias,Scottsdale,AZ,2.5,33.8258696,-111.9242784
24474,aMy2sgNVXt3XRStW3dIh1g,Cafe Zupas,Chandler,AZ,3.5,33.3047696,-111.8984043
24475,F_Tgt47sRIeSd4kYPwON7w,Bp Street Cafe,Tempe,AZ,4.5,33.406601,-111.9075196
24476,hCTlkyX8OrJihYHB10vVvw,Dirty Blonde Tavern,Chandler,AZ,4,33.3048103,-111.9270642
24477,9VW0sdddDoUe_xUYHa3rdw,Oregano's Pizza Bistro,Goodyear,AZ,3.5,33.4649571,-112.3879499
24478,xeRxFWCJZSpXArzm28RsRg,Andiron Steak & Sea,Las Vegas,NV,4,36.15847684,-115.3316818
24479,eoX0Yp3AIZagg-i5GOb2ow,Sweets,Chandler,AZ,3.5,33.3191231,-111.8419541
24480,sfo8fQ3i59gMj48J3Tj-ng,Sunset Pizzeria - Downtown,Henderson,NV,3,36.0319956,-114.981839
24481,2J6pdzKizFye435wkEcMpg,Vongruen,Karlsruhe,BW,4,49.0087904,8.3898076
24482,syt7Au1pb75gqXTlOfN5Zg,Noodles & Company,Tempe,AZ,3.5,33.4329265,-111.9055755
24483,mP2yP4gvbHVpU0zIOOcg7A,Brasserie Lucilles,Westmount,QC,3.5,45.4870624,-73.5870593
24484,VXW3c2l0XZln_w5NtPtjqQ,Hwy 55 Burgers Shakes & Fries,Fort Mill,SC,3.5,35.057393,-80.9345249
24485,AC5_xr-_6SBA2-Sosl6Qcg,Antojos la G�_era Mexican Grill,Las Vegas,NV,4.5,36.12923481,-115.0925605
24486,xbCnAP4IsQrRBnHaBi-syw,OHSO Brewery - Paradise Valley,Phoenix,AZ,4,33.58406254,-111.9797598
24487,uWRI3vWHZi82tyiWMYvnGg,China Kitchen LV,Las Vegas,NV,4,36.1005371,-115.0741452
24488,2lDINr8qVosJ9CoX883T2Q,Costco Food Court,Henderson,NV,4,36.06941795,-115.0377862
24489,QJgRZ0kTjvUSvmIm-3AEsQ,Tipsy Cow,Pittsburgh,PA,3.5,40.455763,-79.931512
24490,zVtt0gPZPheenboBjYukwA,Raising Cane's,North Las Vegas,NV,3.5,36.2396367,-115.1219424
24491,PUltW3XsM7flSf8PW8e4tQ,Rhema Soul Cuisine,Queen Creek,AZ,4.5,33.2502148,-111.6341064
24492,QdOCSKROozmhBKfxujWL9A,Flower Child,Scottsdale,AZ,4,33.5810886,-111.8870314
24493,UN4lidQIvTVMicwsqv_j_g,Texas Roadhouse,Tempe,AZ,3,33.3375202,-111.969185
24494,l57YL2SREyKQyKLqAQ3ZVg,Pizza Hut,Chandler,AZ,3,33.3055517,-111.8744206
24495,TTANYIuSz1092fEaqQmh9g,Stir Krazy Mongolian Grill,Las Vegas,NV,4.5,36.0786216,-115.1025184
24496,kf-nMhXviwpAPL4WjpmwNQ,Moon Light Restaurant,Phoenix,AZ,4.5,33.5528555,-112.1327341
24497,9wzElAlCQvzEiGlrJPJ2Tw,Adobo Dragon,Phoenix,AZ,4,33.4583869,-112.0737748
24498,3iEYvXVjz35-B8kZ5NF0ZQ,Maki & Ramen,Edinburgh,EDH,4.5,55.9454223,-3.1836587
24499,4skamys1AT3h1Uvvm4ePcw,Ringer,Las Vegas,NV,2.5,36.1100668,-115.172501
24500,PPx-vLQdtM3WfdizAMUEKA,Schlotzsky's,Mesa,AZ,4.5,33.4365559,-111.7210816
24501,QHDYmZXKTmIswJsyzkMUUQ,Eggstyle,Laval,QC,3,45.5571187,-73.7244326
24502,mgefrZDVIYHOC7aq8_JpiQ,Pizza Rock,Henderson,NV,4,36.0205397,-115.0895425
24503,lsXfmQeWTeZd4qj5O4P55w,The Twisted Frenchman,Pittsburgh,PA,4.5,40.46021317,-79.92512119
24504,q_Is8CXSkELTSjHXBZjIyw,N̩gasak̩,Montr̩al,QC,4,45.5146477,-73.5719451
24505,8_m3BMAnDf-WLhJL0IVxNQ,"Ringer Wings, Pizza & Sliders",Las Vegas,NV,3,36.10940478,-115.1729815
24506,4-UES4yHlH4szz5peTo69Q,Thai Thai Restaurant,Henderson,NV,4,35.9951672,-115.0998256
24507,6cFP05Tp9kniLuW3XSUlvw,Dunkin' Donuts,Sun City West,AZ,4.5,33.6609846,-112.3572899
24508,oUgQQd14jdSHhDf78SVVtA,Big Brew Coffee House,Casa Grande,AZ,4.5,32.8944301,-111.7666392
24509,94HshaJUV3DLvXkvbCbZqg,The Steakhouse,Las Vegas,NV,4,36.1369239,-115.163492
24510,DIrXgDc1HdMnTZPjOBWGrg,Blu Sushi,Scottsdale,AZ,4.5,33.69655515,-111.8893466
24511,wontUd0R4iULDyVSsaobCw,Tru Sushi,Scottsdale,AZ,5,33.497292,-111.9223571
24512,E2XPkjbbhdNY2yXBTwScQw,Muscle Maker Grill,Peoria,AZ,3.5,33.6105026,-112.2394792
24513,09H5iBjLtJCVl76WLW_a9w,Toscana Osteria,Glendale,AZ,4,33.6622393,-112.186891
24514,eMg5eHLaVjYwUelmxgdDcg,Cafe 316,Las Vegas,NV,3.5,36.167682,-115.143516
24515,OjH29mVdEr4SXOdp-eLGfQ,El Shuko,Las Vegas,NV,4.5,36.3193563,-115.0228736
24516,gxZXmgS24b_vEoQRbRKh3g,Teriyaki Madness,Mesa,AZ,4,33.3925994,-111.6838716
24517,hoOYat493ItjhhM4nXU1_A,Cold Fusion,Middleton,WI,3.5,43.1037526,-89.4930547
24518,osRjWkwWMyLfNdaZAXmpCA,Bentto Rock 1,Las Vegas,NV,3.5,36.1461334,-115.1367176
24519,GSm5qO1C1l2CE9r_WoGmKA,Dynamite Grill,Las Vegas,NV,3.5,35.9995239,-115.2074907
24520,O_wVKStXEt3rgZc6MjROqA,ATL Wings,Phoenix,AZ,4.5,33.4798673,-111.9978264
24521,CB6WrK7wvzm4j0MZSOl9-g,Ribs & Burgers,Las Vegas,NV,3.5,36.150026,-115.3334409
24522,ejRQkeZoxq8iA6R0-eAd7g,Mariscos Aguachiles Culichi,North Las Vegas,NV,4,36.2045,-115.11513
24523,KIMWUnBSYzMraJSDHEGS0g,AZ Kabob House,Phoenix,AZ,4.5,33.65794127,-111.9319459
24524,#NAME?,PDQ Las Vegas: Sahara,Las Vegas,NV,4.5,36.1444632,-115.182113
24525,E90yZTPx9M3XeUNyfAEcCw,Subway,Las Vegas,NV,4,36.19725417,-115.2576369
24526,XbnnsZKL8AohGRzo1dCFCQ,Searsucker,Las Vegas,NV,4,36.1171675,-115.177901
24527,rQUg0j7KpXUt4I_Maz_wjQ,Nush,Tempe,AZ,4.5,33.42499668,-111.9350826
24528,ocdbrssU5Xot7PL3MzqAYw,Rick's Cafe Metro,Phoenix,AZ,4.5,33.5769471,-112.1266916
24529,eMTUYYDgYUyY_1isy5SK7Q,Nook Caf̩,Las Vegas,NV,3.5,36.1181654,-115.1706363
24530,vGHbXy9SjVl9lkakP9TBeg,YakiYami,Montr̩al,QC,2.5,45.5306121,-73.5769676
24531,mT-tJLrHzasWHwUzOAxsTA,Jogoya Sushi Seafood Buffet,Chandler,AZ,3.5,33.27675529,-111.7921989
24532,kH4jK_Nvy1IW_VJM6DLM4A,Cilantros Taco Grill,Las Vegas,NV,3,36.1301188,-115.1165697
24533,UYMYI1LU_6y4nZwc6Yb0bw,Detroit Coney Grill,Phoenix,AZ,4.5,33.4493297,-112.0739934
24534,YFeRe7vaih2CkPFz-PeQzw,Pho Cao,Scottsdale,AZ,3.5,33.46621587,-111.9201882
24535,DH0XYZN3TYNRLp4PKKQTNw,Simon and Joes Eatery,Las Vegas,NV,4.5,36.101527,-115.1892261
24536,api8Es2njyh_KprIIY3X1Q,Pizza N Pizza,Las Vegas,NV,3.5,36.1259335,-115.1352534
24537,Ujjm0Bz-Cm7qjkpMQ_qz6g,"Scotty""s Kitchen",Las Vegas,NV,5,36.1305272,-115.1084585
24538,HewjPAwPI4CnBVkrmcXukQ,Pittsburgh Poultry Company,Pittsburgh,PA,4,40.4386444,-79.9984856
24539,A7B7ZBMu2yj03wDB3YUEig,Orchard Eats,Mesa,AZ,4.5,33.45250535,-111.7895056
24540,2hhUners_f_O2pGqSHr41A,CIRC,Madison,WI,4,43.0756129,-89.3865836
24541,HU2Gdkeday27xxh4c1NrUQ,Mr Nick's Greek Kitchen,Edinburgh,EDH,4,55.9795307,-3.1790758
24542,ljWjztM0iTuE4uPLEya_HA,Escondite,Montr̩al,QC,4,45.5029986,-73.5680167
24543,hW8UeCilQHrhu8_nkn_efw,The Cuppa,Las Vegas,NV,4.5,36.08442853,-115.2941454
24544,iRO3m5Ubz5DLfwm9bpCkBg,Restaurant MKT,Montr̩al,QC,4.5,45.5018608,-73.5750709
24545,gpMgxwb7ywFVqqtzgmE2fw,Subway,Las Vegas,NV,2,36.12626567,-115.1891697
24546,ZmH4p0CiGQ_j7LnCHBfNqg,Cafe Rio Mexican Grill,Scottsdale,AZ,3.5,33.62882495,-111.8890528
24547,qysu91pztx2uiLInP7Qt_A,Mr. Brews Taphouse,Waunakee,WI,3.5,43.19320344,-89.46127396
24548,YSqOd10epuSJUc0RaT2Tfg,La Cabana,Matthews,NC,3.5,35.143696,-80.721804
24549,5LC_KExQFwhEqM1v4Vlceg,Rise & Shine a Steak & Egg Place,Las Vegas,NV,4,36.1142829,-115.3064409
24550,UcAkrBHOiNj1kVioV04kBw,La Gloria,Las Vegas,NV,2.5,36.1162194,-115.1745719
24551,9HKkqqfMk5XYdFzqCqLJ9g,OX184,Edinburgh,EDH,3,55.9489616,-3.1856851
24552,oxYuyiBzE0S08CIsRoeahw,Nan Zhou - Hand Drawn Noodle House,Mesa,AZ,4,33.4123529,-111.8737846
24553,BwEw_gXe_9uXCNIIc3a3tg,Bella Vita,Henderson,NV,3.5,36.02146033,-115.0858668
24554,WtvgFwomRmd1tcGATO1jnQ,Nourish,Tempe,AZ,3.5,33.407984,-111.89442
24555,_ku5mlOIicSVVeXJWZnV4g,Sushi 426,Montr̩al,QC,4,45.5412395,-73.6226405
24556,RLzpFVmwcNIR2Ib8OEzF6g,La Cabana Mexican Grill & Bar,Charlotte,NC,3,35.143439,-80.722294
24557,x0R-8quCwPqzXeeR2IdoMg,Phipps Bistro,Charlotte,NC,3.5,35.2235173,-80.9441649
24558,a9a1xYbBk7YSofnUBXlRZA,La Original Michoacana,Las Vegas,NV,4,36.1443695,-115.0623152
24559,CaAkTpmdj-IODoCcJ9eE3g,Sushi Plus,Montr̩al,QC,3.5,45.4998766,-73.6306229
24560,J9_8HE0wPaBHgXXUMCq3xA,Tenders Pittsburgh,Pittsburgh,PA,3,40.441876,-79.957109
24561,jSS1Bjb_xgMVAPyrdcTfyw,King Pin Grill & Pizza,Phoenix,AZ,1.5,33.5668514,-112.0559069
24562,eow0zY6TdViDnyJXXeOMwg,Forno 301,Phoenix,AZ,4.5,33.4584382,-112.0780771
24563,ORoou_hjXwoNgmZe2FgjjA,Sumo Sushi & Grill,Peoria,AZ,4.5,33.630552,-112.23811
24564,n11pme88fYLX5bQnkv2h9Q,Grillades Torino,Laval,QC,4.5,45.57145057,-73.75442809
24565,Q7j23Jw4sk9nhYeYnOL8YA,Bob's Diner,Pittsburgh,PA,3.5,40.365969,-80.013949
24566,#NAME?,Pho 602,Phoenix,AZ,4,33.52501945,-112.1304555
24567,66lOyZfpMToxaU7wrd_9_w,City Tavern,Fort Mill,SC,3,35.06113086,-80.98967152
24568,GwsLyeBlPodk1MFjS-XHJA,Pita Licious,Tempe,AZ,3.5,33.3844823,-111.9260382
24569,#NAME?,George's Kitchen,Phoenix,AZ,4.5,33.52585498,-112.0478071
24570,APr27c-qEfk7RGCPFE_tug,Bep Xua,Karlsruhe,BW,4.5,49.00560607,8.384862654
24571,Da70NinOmd4rj8lv7ZVr0Q,Moghel Tandoori,Saint-Lambert,QC,4.5,45.5012284,-73.5105957
24572,SrcJ9L3jOR36xP13-RXXcQ,Golden Ambal,Edinburgh,EDH,3.5,55.9626076,-3.1789331
24573,yirzzrQtjXhV70l_q5G28Q,Cowboy Ciao,Phoenix,AZ,3.5,33.4372923,-111.990426
24574,e4BpdLNGsmEuNi0vSqLw7A,Montreal Poutine,Montr̩al,QC,3.5,45.5073703,-73.552709
24575,TW4rBIWv-oG32A4yCeJM8g,Harris' Smokehouse BBQ,Buckeye,AZ,5,33.3072204,-112.5721881
24576,EmfFctZmKZM4fy2rEmPZ6w,Top Shabu-Shabu & Lounge,Pittsburgh,PA,3.5,40.4412353,-79.9581511
24577,J-hZO4fV650kAlvkqq079Q,F��me Caffe,Phoenix,AZ,4.5,33.50585467,-112.0740099
24578,_Mkp-ZD_TSmLAjR-BmBg7g,La Capital Tacos,Montr̩al,QC,4,45.5084429,-73.5610566
24579,WbYr2YybqLEWKiG3OXNxkA,Atti Express,Montr̩al,QC,4.5,45.5021854,-73.5698679
24580,xX_dJtT63OqUZR_U7nO5zg,Subway,Goodyear,AZ,3,33.43768953,-112.4098722
24581,E9fky0aUbSsWH5IXVrU6Kg,Hogs and Hops,Scottsdale,AZ,4,33.564852,-111.9255724
24582,rTDftByMR92_33hy5PK9fA,Laura's Kitchen,Edinburgh,EDH,4.5,55.9488039,-3.213726282
24583,g5tLg_zZEcTl3kNSipLkEw,The Ivy,Chandler,AZ,3.5,33.2762744,-111.8750213
24584,QL65KeevBrd3ZfrPzP4Ybg,The Glass House,Glendale,AZ,4,33.5533484,-112.1708994
24585,mwI8lNJ9fLKsAVJCJlN8cg,Grill 60,Chandler,AZ,4.5,33.30505889,-111.8459624
24586,Bjo-VnFqa9FE2qKFLF-kbA,La Maison de Maggie,Las Vegas,NV,5,36.1272273,-115.2799398
24587,LE3OK-XjrS80GIc2K7rVow,Taqueria El Capullo,Las Vegas,NV,4.5,36.11508078,-115.2065397
24588,niqPZM5R5Zqg1tVx9Ng9PA,Habaneros Taco Grill,Las Vegas,NV,4.5,36.1128812,-115.2974983
24589,JqF-Jb--Gx41NEPGsQjOjQ,Aracely's SAZON Colombiano,Las Vegas,NV,3.5,36.1230052,-115.2241009
24590,bWjp4gzgaEZL3JASz1Ruog,El Tri Mexican Food,Peoria,AZ,2,33.5658435,-112.2528289
24591,j-1EbMtFVSgAV6r9WB-Ycg,Va�� Burger,Saint-Laurent,QC,4,45.5134793,-73.6831322
24592,vrNPEwD_VJYlhryYjk_URw,Preston's Steakhouse,Scottsdale,AZ,4,33.699168,-111.892549
24593,NBG3MOQtKkgmfNB9GMHMdA,Pho Annie 2,Las Vegas,NV,4.5,36.08615704,-115.3075191
24594,9txi1hVrJG39zQoAaFzB_g,Raisin' Canes Chicken,North Las Vegas,NV,4,36.2402809,-115.1200482
24595,zQZIc5SlrQrOahjsTxoRyw,Restaurant Makoto,Montr̩al,QC,4,45.53406344,-73.61709986
24596,tfcgb7IA_xjiuJonxpA4-A,Fuku Burger,Las Vegas,NV,4,36.10650148,-115.1724545
24597,kDBg9lV8aqoULtczM6O8Og,Wicked Fox,Pittsburgh,PA,4,40.4897501,-79.8737448
24598,HA0fh7j2sK-kLeSqRpcRSA,Tronco Sonoran Grill,Scottsdale,AZ,3.5,33.57439194,-111.8622537
24599,xuwyNTKulQLVq1t331vRbQ,Ricecream,Waterloo,ON,4,43.472243,-80.5332965
24600,m8ThpESfCykqMqnwJ-uKPw,Viet Kitchen,Las Vegas,NV,5,36.1262617,-115.2070894
24601,rot3Ze4aYCztxC1Id2mvOQ,Good 2 Go pizza,Las Vegas,NV,4,36.1241557,-115.1700302
24602,9u2gs9jOoyu7Gd2R5rpp2w,La Cave du Roi,Laval,QC,3.5,45.56713427,-73.72814023
24603,xHFHYee5hutnLUqdcOIhTw,King Coffee,Tempe,AZ,4.5,33.4185276,-111.9402862
24604,2tv1LSX_J7X0ZBNujzsGrg,Subway,North Las Vegas,NV,3.5,36.2389269,-115.1670545
24605,k5N9Wf6aijAll7XtGct_Dw,El Rincon Sinaloense,Phoenix,AZ,3.5,33.49571322,-112.2222281
24606,j29W6msI6eaIkEKKWk6Myw,Mornin' Moonshine,Phoenix,AZ,4.5,33.4500119,-112.0756189
24607,sriGkDnL9vUUjXZQDFyvsQ,Yangda,Karlsruhe,BW,4,49.0107021,8.3961268
24608,NHke_s0BtTvv_IKGMeBklw,Boozy Cow,Edinburgh,EDH,2.5,55.9519867,-3.1993936
24609,08n_s26U9MCCMe-QvEjwiA,Piri Piri Hochelaga,Montr̩al,QC,4.5,45.5467664,-73.5439757
24610,zz9dGH66r16YLNaxN80_Bg,Jimmy John's,Apache Junction,AZ,2,33.4162776,-111.57309
24611,mGXXvrV_zbiYLQWKGYfN6g,Helles & Dunkel,Charlotte,NC,4,35.2160363,-80.8538011
24612,BYXMX6n8aLLDgoxIFbYySw,Maison Sociale,Montr̩al,QC,3,45.524993,-73.5973419
24613,of6MQ5cfL8OYxxrXzJ3VuA,Teriyaki Boy Healthy Grill,Las Vegas,NV,3,36.0554138,-115.2414854
24614,EneQ2TuQVobd-Qo0jU1GFQ,Kabob Express,Laveen Village,AZ,4,33.39111562,-112.1678662
24615,EKRhhgYekI7hrYyiTZFhSQ,Lady D's Pizzeria,Las Vegas,NV,1,36.1439838,-115.0774281
24616,wayYCM6LlLW4RH1c54riRA,Kaleidoscope Juice,Phoenix,AZ,4.5,33.4484361,-112.0723352
24617,PxPJmIAVC7tbEvwQwrmstw,Zaba's Mexican Grill,Las Vegas,NV,3,36.01304612,-115.1364096
24618,zKfOO5xmZioR2z9QT2QIkw,Vegan House,Phoenix,AZ,4.5,33.449498,-112.0744168
24619,GVf7OyxTdU-Ulkg_k6OtPQ,The Simple Greek,Pittsburgh,PA,3,40.4411343,-80.0026106
24620,RJhYVlSttYwMFZzY0woV4w,Itsy Bitsy - Ramen and Whisky,Las Vegas,NV,4,36.1700878,-115.1396153
24621,Bim6eWgJ3Q-cIQUAA9iSNA,Mi Tierra Restaurant,Charlotte,NC,4,35.1357194,-80.8787439
24622,fC7Re_L8ng_F_q24f-xR9g,Noodle King,Las Vegas,NV,4,36.14524979,-115.2411847
24623,Ix43s8b7mm5jhN-QB2Tgew,Hooters Eastern,Henderson,NV,3,36.00155756,-115.1069969
24624,#NAME?,Lee Cafe,Fort Mill,SC,4.5,35.07547553,-80.93390445
24625,HW9WIAsmIfQiBkius12C6Q,Buffalo Bill Wings,Montr̩al,QC,1.5,45.4835884,-73.5801248
24626,BvZCOESlFGV2g-juaQTXqA,Manny's Mexican Grill,Goodyear,AZ,3,33.4502866,-112.345016
24627,fFcgeOom7VySM507hdYqJw,King of Gyros,Tempe,AZ,4.5,33.3349816,-111.9619928
24628,8y9Bu148oa-RMW9axEg-Jg,Midwood Smokehouse,Charlotte,NC,4,35.070167,-80.843508
24629,ApG4dNw5khlkL7g_qaTQXg,Johnny's Burgers & Dogs,Tempe,AZ,4.5,33.3948034,-111.9083385
24630,I_UeCZX90w2QffB9JNeT9Q,Fired Pie,Scottsdale,AZ,3.5,33.5028371,-111.9294198
24631,rrl2v756GDQyqwCT1u-pGA,Chez Boss & Fils,Verdun,QC,5,45.46760811,-73.5665655
24632,bzBp-FBnuvpHfHXDp9mNQw,La Fornarina,Tega Cay,SC,4.5,35.0483476,-80.9921584
24633,7d4TVVGBjEZH4Y-K4Q9q3Q,Yokato Yokabai,Montr̩al,QC,4.5,45.52129041,-73.57870744
24634,7ijbLiiirSkA-TNHCZTe3g,Forever Rosemary,Pittsburgh,PA,2.5,40.4665086,-79.9539413
24635,Of8Xq8GMs1PDhxr8OLqpwQ,Buddys Pizza Plus,Gilbert,AZ,3.5,33.3074647,-111.7585505
24636,3aHP5oRjHkb48zqTiOp01A,The Neighborhood Burger Joint,Queen Creek,AZ,3.5,33.26314541,-111.6686419
24637,g2N9TqIUC6WJz0TqnQ_RmQ,Casa Layla,Glendale,AZ,4.5,33.6112677,-112.1541077
24638,LHT_PvaJWmyvk3sTvDTeLw,The Flame Broiler,Las Vegas,NV,4.5,36.1793432,-115.2426874
24639,o0yF8l2oJcSjtMLE4S46hg,Pizza Forte,Henderson,NV,3.5,36.0612766,-115.0414723
24640,LEJ4RUkHgv1-uKZ_x-_wnw,Aji Sushi,Edinburgh,EDH,4.5,55.9373423,-3.1783496
24641,Dy6ll8Qc6_JBLfe3FhPqJg,In Your Face Sabrett Hot Dogs,Youngtown,AZ,4,33.5939281,-112.3029362
24642,SCLNzDMVCIqWqlqiVfFgxA,Antojitos Don Sammy,Charlotte,NC,4,35.2267446,-80.9104996
24643,Q01nFcoKsr0EDDoft73pvw,Cafe No 33,Edinburgh,EDH,4,55.95866178,-3.209759722
24644,m-U3wxqfZmf2j6_-pbYaVA,Pastries N Chaat,Chandler,AZ,3.5,33.30708865,-111.8996644
24645,8AiAgf_ZQpct4J-qXacwew,La Pizzetta,Scottsdale,AZ,4,33.62774766,-111.8559048
24646,_LROw6bEGWdOxM6qMlHiUA,El Entronke Mexican Food,Phoenix,AZ,3.5,33.386429,-112.072962
24647,0z60l8uFoLa0qq_h5x5zhw,Pga Tour Grill,Las Vegas,NV,2.5,36.0838389,-115.148385
24648,WCtmqwps86QXQgkVZybg9w,Osi's Kitchen,Las Vegas,NV,4.5,36.14496173,-115.204818
24649,qyBiQdYgwLDtv_ihmq6Ybw,Tokyo Joe's,Phoenix,AZ,3.5,33.50821175,-112.0356923
24650,lCg6qoJutIH3HnoBxTfJDQ,New American Sandwich Co,Las Vegas,NV,4,36.0680298,-115.1420107
24651,ZZC4cT0Jlfn8kmjgRPnwCA,Corduroy,Phoenix,AZ,4,33.47683732,-112.0735915
24652,pn7B8tGLyvbtVJGPfzfJIA,BRKFST,Scottsdale,AZ,3,33.500169,-111.919817
24653,diAEN3I9fXcZgNFpA5vz4g,t�_k��,Pittsburgh,PA,4.5,40.4422204,-80.0022556
24654,g9Vx8g7uBcuH3RTd__QdYA,wiener shop,Madison,WI,4,43.0736723,-89.39484537
24655,PtqKbomEGtRuMBbo_GjGkg,Island Fusion,Las Vegas,NV,4.5,36.1431878,-115.2636501
24656,0ng1b8buaqJ7deuiDxMWFg,Glutton,Las Vegas,NV,4.5,36.1675335,-115.1400717
24657,KLtaLL2aUPY0Q6cSmj0sEA,Streetcar Po-boys,Las Vegas,NV,4,36.1587715,-115.2111012
24658,xScm9yRer2EOUU5x41yhrg,Soul Sushi,Edinburgh,EDH,5,55.9549486,-3.148048
24659,h06QoTkwiZrNfNLj6OuDXQ,The Tangerine Cafe,Henderson,NV,4.5,35.993777,-115.101582
24660,iqhMRVwfB7TJY7YxEILLwA,Xavier Artisan,Montr̩al,QC,4.5,45.5025048,-73.5546985
24661,2DgtpHdWPwUenOwwpQdkrQ,Gluten Free Goat Bakery,Pittsburgh,PA,4.5,40.46542881,-79.94505395
24662,y5y_Xiu3yzp4yot9WLtYsA,Betillos Mexican Food,Chandler,AZ,4,33.3046337,-111.9477154
24663,oT4PkHtZTuoOwhGbMjdpbw,Kimmyz Tatum Point,Phoenix,AZ,4,33.6400604,-111.9823835
24664,OeHr0mO7tw7zvsjW_fkt8Q,Teppan Bento,Las Vegas,NV,4.5,36.0125177,-115.1526505
24665,puprx_KZX8UnUloy6y_Dgw,Pit Road Bar & Grill,Charlotte,NC,4,35.271145,-80.842316
24666,_9q_TYfKeegwc32Z0mtpYw,EATT Healthy Food,Las Vegas,NV,5,36.14333071,-115.2620287
24667,YVk2L8pijsuNbaf7_Lm5iA,Paradise Valley Burger Chase Field,Phoenix,AZ,4,33.44510946,-112.0668239
24668,hizgH5Mxsh0mnfFeMqlOKA,Notre-Boeuf-de-Gr̢ce,Montr̩al,QC,3.5,45.4702569,-73.615756
24669,Tq94bGwkFIu_6CIeQe94ow,Pizza My Dear,Las Vegas,NV,4,36.11519074,-115.2965878
24670,1befOgRP6P_AwzA1K6RJ4A,Dickey's Barbecue Pit,Middleton,WI,3.5,43.08999255,-89.52320934
24671,jD_tz3mOdxqXRf4ANG44ww,Caf̩ Mezcal,Montr̩al,QC,4,45.5153404,-73.5713095
24672,bRZlEN2Hs14LaMf9z_tnww,Jimmy John's,Scottsdale,AZ,2,33.5810886,-111.8870314
24673,ZS4V8F5ctPBZWyI8zhZ5Qw,Wingstop,Pittsburgh,PA,3.5,40.42868081,-79.98437593
